23,533,1,2019-02-08 12:50:16.972020
249,534,1,2019-02-07 12:50:16.972020
102,535,3,2019-02-06 12:50:16.972020
16,536,1,2019-02-05 12:50:16.972020
48,537,4,2019-02-04 12:50:16.972020
9,538,1,2019-02-03 12:50:16.972020
191,539,1,2019-02-02 12:50:16.972020
222,540,1,2019-02-01 12:50:16.972020
226,541,3,2019-01-31 12:50:16.972020
123,542,2,2019-01-30 12:50:16.972020
142,543,2,2019-01-29 12:50:16.972020
3,544,1,2019-01-28 12:50:16.972020
172,545,4,2019-01-27 12:50:16.972020
207,546,2,2019-01-26 12:50:16.972020
65,547,1,2019-01-25 12:50:16.972020
7,548,4,2019-01-24 12:50:16.972020
139,549,2,2019-01-23 12:50:16.972020
43,550,3,2019-01-22 12:50:16.972020
29,551,3,2019-01-21 12:50:16.972020
223,552,3,2019-01-20 12:50:16.972020
135,553,3,2019-01-19 12:50:16.972020
40,554,4,2019-01-18 12:50:16.972020
14,555,3,2019-01-17 12:50:16.972020
125,556,2,2019-01-16 12:50:16.972020
52,557,4,2019-01-15 12:50:16.972020
109,558,3,2019-01-14 12:50:16.972020
212,559,1,2019-01-13 12:50:16.972020
191,560,4,2019-01-12 12:50:16.972020
74,561,4,2019-01-11 12:50:16.972020
145,562,3,2019-01-10 12:50:16.972020
88,563,4,2019-01-09 12:50:16.972020
139,564,2,2019-01-08 12:50:16.972020
243,565,4,2019-01-07 12:50:16.972020
12,566,1,2019-01-06 12:50:16.972020
176,567,2,2019-01-05 12:50:16.972020
91,568,1,2019-01-04 12:50:16.972020
150,569,3,2019-01-03 12:50:16.972020
103,570,1,2019-01-02 12:50:16.972020
121,571,1,2019-01-01 12:50:16.972020
166,572,4,2018-12-31 12:50:16.972020
249,573,2,2018-12-30 12:50:16.972020
144,574,2,2018-12-29 12:50:16.972020
72,575,4,2018-12-28 12:50:16.972020
171,576,4,2018-12-27 12:50:16.972020
24,577,4,2018-12-26 12:50:16.972020
122,578,1,2018-12-25 12:50:16.972020
147,579,4,2018-12-24 12:50:16.972020
237,580,4,2018-12-23 12:50:16.972020
116,581,4,2018-12-22 12:50:16.972020
135,582,1,2018-12-21 12:50:16.972020
73,583,3,2018-12-20 12:50:16.972020
95,584,3,2018-12-19 12:50:16.972020
44,585,3,2018-12-18 12:50:16.972020
61,586,4,2018-12-17 12:50:16.972020
138,587,3,2018-12-16 12:50:16.972020
202,588,2,2018-12-15 12:50:16.972020
15,589,4,2018-12-14 12:50:16.972020
148,590,2,2018-12-13 12:50:16.972020
88,591,3,2018-12-12 12:50:16.972020
161,592,1,2018-12-11 12:50:16.972020
249,593,4,2018-12-10 12:50:16.972020
5,594,3,2018-12-09 12:50:16.972020
246,595,2,2018-12-08 12:50:16.972020
210,596,3,2018-12-07 12:50:16.972020
229,597,1,2018-12-06 12:50:16.972020
161,598,2,2018-12-05 12:50:16.972020
9,599,2,2018-12-04 12:50:16.972020
129,600,4,2018-12-03 12:50:16.972020
192,601,3,2018-12-02 12:50:16.972020
118,602,1,2018-12-01 12:50:16.972020
134,603,2,2018-11-30 12:50:16.972020
92,604,2,2018-11-29 12:50:16.972020
218,605,4,2018-11-28 12:50:16.972020
145,606,1,2018-11-27 12:50:16.972020
42,607,4,2018-11-26 12:50:16.972020
151,608,1,2018-11-25 12:50:16.972020
137,609,4,2018-11-24 12:50:16.972020
187,610,2,2018-11-23 12:50:16.972020
180,611,3,2018-11-22 12:50:16.972020
59,612,2,2018-11-21 12:50:16.972020
13,613,1,2018-11-20 12:50:16.972020
150,614,2,2018-11-19 12:50:16.972020
110,615,4,2018-11-18 12:50:16.972020
112,616,1,2018-11-17 12:50:16.972020
142,617,4,2018-11-16 12:50:16.972020
45,618,4,2018-11-15 12:50:16.972020
133,619,4,2018-11-14 12:50:16.972020
186,620,4,2018-11-13 12:50:16.972020
26,621,2,2018-11-12 12:50:16.972020
152,622,2,2018-11-11 12:50:16.972020
235,623,1,2018-11-10 12:50:16.972020
52,624,2,2018-11-09 12:50:16.972020
47,625,4,2018-11-08 12:50:16.972020
96,626,4,2018-11-07 12:50:16.972020
31,627,2,2018-11-06 12:50:16.972020
127,628,3,2018-11-05 12:50:16.972020
22,629,3,2018-11-04 12:50:16.972020
33,630,4,2018-11-03 12:50:16.972020
26,631,2,2018-11-02 12:50:16.972020
76,632,2,2018-11-01 12:50:16.972020
186,633,3,2018-10-31 12:50:16.972020
15,634,4,2018-10-30 12:50:16.972020
193,635,4,2018-10-29 12:50:16.972020
43,636,2,2018-10-28 12:50:16.972020
135,637,1,2018-10-27 12:50:16.972020
204,638,1,2018-10-26 12:50:16.972020
171,639,1,2018-10-25 12:50:16.972020
126,640,1,2018-10-24 12:50:16.972020
212,641,2,2018-10-23 12:50:16.972020
187,642,3,2018-10-22 12:50:16.972020
247,643,4,2018-10-21 12:50:16.972020
72,644,1,2018-10-20 12:50:16.972020
97,645,3,2018-10-19 12:50:16.972020
21,646,2,2018-10-18 12:50:16.972020
198,647,2,2018-10-17 12:50:16.972020
90,648,4,2018-10-16 12:50:16.972020
104,649,1,2018-10-15 12:50:16.972020
4,650,2,2018-10-14 12:50:16.972020
49,651,4,2018-10-13 12:50:16.972020
202,652,4,2018-10-12 12:50:16.972020
117,653,4,2018-10-11 12:50:16.972020
179,654,2,2018-10-10 12:50:16.972020
13,655,2,2018-10-09 12:50:16.972020
90,656,4,2018-10-08 12:50:16.972020
71,657,2,2018-10-07 12:50:16.972020
135,658,4,2018-10-06 12:50:16.972020
147,659,3,2018-10-05 12:50:16.972020
218,660,3,2018-10-04 12:50:16.972020
14,661,2,2018-10-03 12:50:16.972020
145,662,1,2018-10-02 12:50:16.972020
18,663,4,2018-10-01 12:50:16.972020
47,664,3,2018-09-30 12:50:16.972020
185,665,3,2018-09-29 12:50:16.972020
196,666,4,2018-09-28 12:50:16.972020
103,667,4,2018-09-27 12:50:16.972020
79,668,1,2018-09-26 12:50:16.972020
151,669,2,2018-09-25 12:50:16.972020
88,670,4,2018-09-24 12:50:16.972020
113,671,4,2018-09-23 12:50:16.972020
70,672,2,2018-09-22 12:50:16.972020
196,673,3,2018-09-21 12:50:16.972020
129,674,1,2018-09-20 12:50:16.972020
11,675,3,2018-09-19 12:50:16.972020
37,676,1,2018-09-18 12:50:16.972020
220,677,3,2018-09-17 12:50:16.972020
119,678,4,2018-09-16 12:50:16.972020
76,679,4,2018-09-15 12:50:16.972020
245,680,2,2018-09-14 12:50:16.972020
57,681,3,2018-09-13 12:50:16.972020
34,682,1,2018-09-12 12:50:16.972020
173,683,3,2018-09-11 12:50:16.972020
100,684,4,2018-09-10 12:50:16.972020
85,685,2,2018-09-09 12:50:16.972020
93,686,4,2018-09-08 12:50:16.972020
194,687,4,2018-09-07 12:50:16.972020
11,688,3,2018-09-06 12:50:16.972020
62,689,1,2018-09-05 12:50:16.972020
63,690,3,2018-09-04 12:50:16.972020
167,691,1,2018-09-03 12:50:16.972020
64,692,2,2018-09-02 12:50:16.972020
5,693,4,2018-09-01 12:50:16.972020
59,694,4,2018-08-31 12:50:16.972020
214,695,4,2018-08-30 12:50:16.972020
3,696,3,2018-08-29 12:50:16.972020
216,697,1,2018-08-28 12:50:16.972020
39,698,1,2018-08-27 12:50:16.972020
152,699,1,2018-08-26 12:50:16.972020
147,700,1,2018-08-25 12:50:16.972020
205,701,4,2018-08-24 12:50:16.972020
57,702,3,2018-08-23 12:50:16.972020
208,703,4,2018-08-22 12:50:16.972020
46,704,1,2018-08-21 12:50:16.972020
241,705,3,2018-08-20 12:50:16.972020
106,706,4,2018-08-19 12:50:16.972020
206,707,2,2018-08-18 12:50:16.972020
10,708,3,2018-08-17 12:50:16.972020
200,709,4,2018-08-16 12:50:16.972020
144,710,1,2018-08-15 12:50:16.972020
142,711,3,2018-08-14 12:50:16.972020
195,712,4,2018-08-13 12:50:16.972020
218,713,1,2018-08-12 12:50:16.972020
28,714,2,2018-08-11 12:50:16.972020
234,715,1,2018-08-10 12:50:16.972020
104,716,2,2018-08-09 12:50:16.972020
75,717,4,2018-08-08 12:50:16.972020
117,718,1,2018-08-07 12:50:16.972020
94,719,1,2018-08-06 12:50:16.972020
37,720,2,2018-08-05 12:50:16.972020
20,721,3,2018-08-04 12:50:16.972020
89,722,3,2018-08-03 12:50:16.972020
185,723,1,2018-08-02 12:50:16.972020
90,724,4,2018-08-01 12:50:16.972020
91,725,3,2018-07-31 12:50:16.972020
231,726,4,2018-07-30 12:50:16.972020
220,727,4,2018-07-29 12:50:16.972020
133,728,4,2018-07-28 12:50:16.972020
63,729,2,2018-07-27 12:50:16.972020
52,730,2,2018-07-26 12:50:16.972020
31,731,4,2018-07-25 12:50:16.972020
223,732,2,2018-07-24 12:50:16.972020
144,733,1,2018-07-23 12:50:16.972020
57,734,1,2018-07-22 12:50:16.972020
237,735,1,2018-07-21 12:50:16.972020
