9639-BUJXT,443,2019-05-06 12:50:16.972020
5924-SNGKP,444,2019-05-05 12:50:16.972020
0021-IKXGC,445,2019-05-04 12:50:16.972020
2034-GDRCN,446,2019-05-03 12:50:16.972020
8966-SNIZF,447,2019-05-02 12:50:16.972020
6243-OZGFH,448,2019-05-01 12:50:16.972020
4654-DLAMQ,449,2019-04-30 12:50:16.972020
0513-RBGPE,450,2019-04-29 12:50:16.972020
5160-UXJED,451,2019-04-28 12:50:16.972020
4115-NZRKS,452,2019-04-27 12:50:16.972020
0219-YTZUE,453,2019-04-26 12:50:16.972020
0623-IIHUG,454,2019-04-25 12:50:16.972020
4572-DVCGN,455,2019-04-24 12:50:16.972020
3351-NGXYI,456,2019-04-23 12:50:16.972020
8984-EYLLL,457,2019-04-22 12:50:16.972020
9057-MSWCO,458,2019-04-21 12:50:16.972020
9833-TGFHX,459,2019-04-20 12:50:16.972020
9294-TDIPC,460,2019-04-19 12:50:16.972020
5229-DTFYB,461,2019-04-18 12:50:16.972020
0104-PPXDV,462,2019-04-17 12:50:16.972020
5176-LMJXE,463,2019-04-16 12:50:16.972020
3583-KRKMD,464,2019-04-15 12:50:16.972020
1010-DIAUQ,465,2019-04-14 12:50:16.972020
9069-LGEUL,466,2019-04-13 12:50:16.972020
7302-ZHMHP,467,2019-04-12 12:50:16.972020
9571-EDEBV,468,2019-04-11 12:50:16.972020
3520-FJGCV,469,2019-04-10 12:50:16.972020
6563-VRERX,470,2019-04-09 12:50:16.972020
0259-GBZSH,471,2019-04-08 12:50:16.972020
6122-EFVKN,472,2019-04-07 12:50:16.972020
2805-EDJPQ,473,2019-04-06 12:50:16.972020
6862-CQUMB,474,2019-04-05 12:50:16.972020
7156-MXBJE,475,2019-04-04 12:50:16.972020
6158-HDPXZ,476,2019-04-03 12:50:16.972020
9601-BRXPO,477,2019-04-02 12:50:16.972020
2863-IMQDR,478,2019-04-01 12:50:16.972020
5686-CMAWK,479,2019-03-31 12:50:16.972020
5651-CRHKQ,480,2019-03-30 12:50:16.972020
6905-NIQIN,481,2019-03-29 12:50:16.972020
8204-YJCLA,482,2019-03-28 12:50:16.972020
5167-ZFFMM,483,2019-03-27 12:50:16.972020
6583-SZVGP,484,2019-03-26 12:50:16.972020
4895-TMWIR,485,2019-03-25 12:50:16.972020
0533-BNWKF,486,2019-03-24 12:50:16.972020
1708-PBBOA,487,2019-03-23 12:50:16.972020
8782-LKFPK,488,2019-03-22 12:50:16.972020
5522-JBWMO,489,2019-03-21 12:50:16.972020
3597-MVHJT,490,2019-03-20 12:50:16.972020
9774-NRNAU,491,2019-03-19 12:50:16.972020
0224-RLWWD,492,2019-03-18 12:50:16.972020
9967-ATRFS,493,2019-03-17 12:50:16.972020
3951-NJCVI,494,2019-03-16 12:50:16.972020
2977-CEBSX,495,2019-03-15 12:50:16.972020
0177-PXBAT,496,2019-03-14 12:50:16.972020
6599-CEBNN,497,2019-03-13 12:50:16.972020
2519-ERQOJ,498,2019-03-12 12:50:16.972020
5876-QMYLD,499,2019-03-11 12:50:16.972020
2277-AXSDC,500,2019-03-10 12:50:16.972020
9442-JTWDL,501,2019-03-09 12:50:16.972020
0979-PHULV,502,2019-03-08 12:50:16.972020
3067-SVMTC,503,2019-03-07 12:50:16.972020
5495-GPSRW,504,2019-03-06 12:50:16.972020
7606-BPHHN,505,2019-03-05 12:50:16.972020
4742-DRORA,506,2019-03-04 12:50:16.972020
0111-KLBQG,507,2019-03-03 12:50:16.972020
4800-VHZKI,508,2019-03-02 12:50:16.972020
7989-CHGTL,509,2019-03-01 12:50:16.972020
0334-GDDSO,510,2019-02-28 12:50:16.972020
4163-NCJAK,511,2019-02-27 12:50:16.972020
5233-AOZUF,512,2019-02-26 12:50:16.972020
5973-EJGDP,513,2019-02-25 12:50:16.972020
1996-DBMUS,514,2019-02-24 12:50:16.972020
7916-VCCPB,515,2019-02-23 12:50:16.972020
4686-GEFRM,516,2019-02-22 12:50:16.972020
5249-QYHEX,517,2019-02-21 12:50:16.972020
0578-SKVMF,518,2019-02-20 12:50:16.972020
5564-NEMQO,519,2019-02-19 12:50:16.972020
2233-FAGXV,520,2019-02-18 12:50:16.972020
5605-IYGFG,521,2019-02-17 12:50:16.972020
7663-ZTEGJ,522,2019-02-16 12:50:16.972020
3935-TBRZZ,523,2019-02-15 12:50:16.972020
8111-BKVDS,524,2019-02-14 12:50:16.972020
2055-SIFSS,525,2019-02-13 12:50:16.972020
2806-MLNTI,526,2019-02-12 12:50:16.972020
8734-DKSTZ,527,2019-02-11 12:50:16.972020
4360-PNRQB,528,2019-02-10 12:50:16.972020
6152-ONASV,529,2019-02-09 12:50:16.972020
9063-ZGTUY,530,2019-02-08 12:50:16.972020
7781-HVGMK,531,2019-02-07 12:50:16.972020
2181-UAESM,532,2019-02-06 12:50:16.972020
2957-LOLHO,533,2019-02-05 12:50:16.972020
6048-NJXHX,534,2019-02-04 12:50:16.972020
2320-SLKMB,535,2019-02-03 12:50:16.972020
4980-URKXC,536,2019-02-02 12:50:16.972020
4376-KFVRS,537,2019-02-01 12:50:16.972020
5886-VLQVU,538,2019-01-31 12:50:16.972020
3577-AMVUX,539,2019-01-30 12:50:16.972020
0771-WLCLA,540,2019-01-29 12:50:16.972020
5628-RKIFK,541,2019-01-28 12:50:16.972020
0206-TBWLC,542,2019-01-27 12:50:16.972020
2937-FTHUR,543,2019-01-26 12:50:16.972020
1910-FMXJM,544,2019-01-25 12:50:16.972020
7752-XUSCI,545,2019-01-24 12:50:16.972020
4110-PFEUZ,546,2019-01-23 12:50:16.972020
0732-OCQOC,547,2019-01-22 12:50:16.972020
5168-MSWXT,548,2019-01-21 12:50:16.972020
1090-ESELR,549,2019-01-20 12:50:16.972020
8592-PLTMQ,550,2019-01-19 12:50:16.972020
5760-WRAHC,551,2019-01-18 12:50:16.972020
8847-GEOOQ,552,2019-01-17 12:50:16.972020
0256-LTHVJ,553,2019-01-16 12:50:16.972020
4785-FCIFB,554,2019-01-15 12:50:16.972020
8313-NDOIA,555,2019-01-14 12:50:16.972020
5149-CUZUJ,556,2019-01-13 12:50:16.972020
0942-KOWSM,557,2019-01-12 12:50:16.972020
4237-CLSMM,558,2019-01-11 12:50:16.972020
1452-VOQCH,559,2019-01-10 12:50:16.972020
4719-UMSIY,560,2019-01-09 12:50:16.972020
6614-VBEGU,561,2019-01-08 12:50:16.972020
0880-TKATG,562,2019-01-07 12:50:16.972020
3811-VBYBZ,563,2019-01-06 12:50:16.972020
1480-BKXGA,564,2019-01-05 12:50:16.972020
2996-XAUVF,565,2019-01-04 12:50:16.972020
9076-AXYIK,566,2019-01-03 12:50:16.972020
5968-XQIVE,567,2019-01-02 12:50:16.972020
8896-RAZCR,568,2019-01-01 12:50:16.972020
4640-UHDOS,569,2018-12-31 12:50:16.972020
4933-IKULF,570,2018-12-30 12:50:16.972020
3583-EKAPL,571,2018-12-29 12:50:16.972020
1304-BCCFO,572,2018-12-28 12:50:16.972020
4104-PVRPS,573,2018-12-27 12:50:16.972020
9399-APLBT,574,2018-12-26 12:50:16.972020
2359-KMGLI,575,2018-12-25 12:50:16.972020
3780-DDGSE,576,2018-12-24 12:50:16.972020
4431-EDMIQ,577,2018-12-23 12:50:16.972020
0306-JAELE,578,2018-12-22 12:50:16.972020
6227-HWPWX,579,2018-12-21 12:50:16.972020
0486-LGCCH,580,2018-12-20 12:50:16.972020
0447-BEMNG,581,2018-12-19 12:50:16.972020
4612-SSVHJ,582,2018-12-18 12:50:16.972020
5168-MQQCA,583,2018-12-17 12:50:16.972020
5949-XIKAE,584,2018-12-16 12:50:16.972020
7971-HLVXI,585,2018-12-15 12:50:16.972020
9094-AZPHK,586,2018-12-14 12:50:16.972020
3649-JPUGY,587,2018-12-13 12:50:16.972020
4472-LVYGI,588,2018-12-12 12:50:16.972020
8372-JUXUI,589,2018-12-11 12:50:16.972020
3552-CTCYF,590,2018-12-10 12:50:16.972020
6778-YSNIH,591,2018-12-09 12:50:16.972020
0388-EOPEX,592,2018-12-08 12:50:16.972020
5756-OZRIO,593,2018-12-07 12:50:16.972020
6579-JPICP,594,2018-12-06 12:50:16.972020
8205-OTCHB,595,2018-12-05 12:50:16.972020
4134-BSXLX,596,2018-12-04 12:50:16.972020
0505-SPOOW,597,2018-12-03 12:50:16.972020
6235-VDHOM,598,2018-12-02 12:50:16.972020
7783-YKGDV,599,2018-12-01 12:50:16.972020
4374-YMUSQ,600,2018-11-30 12:50:16.972020
4513-CXYIX,601,2018-11-29 12:50:16.972020
3957-HHLMR,602,2018-11-28 12:50:16.972020
7803-XOCCZ,603,2018-11-27 12:50:16.972020
5736-YEJAX,604,2018-11-26 12:50:16.972020
5609-CEBID,605,2018-11-25 12:50:16.972020
8981-FJGLA,606,2018-11-24 12:50:16.972020
7218-HKQFK,607,2018-11-23 12:50:16.972020
4636-QRJKY,608,2018-11-22 12:50:16.972020
1135-LMECX,609,2018-11-21 12:50:16.972020
4332-MUOEZ,610,2018-11-20 12:50:16.972020
8535-SFUTN,611,2018-11-19 12:50:16.972020
5956-VKDTT,612,2018-11-18 12:50:16.972020
8677-HDZEE,613,2018-11-17 12:50:16.972020
2475-MROZF,614,2018-11-16 12:50:16.972020
9412-GHEEC,615,2018-11-15 12:50:16.972020
3482-ABPKK,616,2018-11-14 12:50:16.972020
